Date,Stock_symbol,Lsa_summary,sentiment
2023-02-05 00:00:00 UTC,AAPL,"Adds details TAIPEI, Feb 5 (Reuters) - Taiwan's Foxconn 2317.TW, the world's largest contract electronics maker and major iPhone assembler for Apple Inc AAPL.O, said on Sunday its revenue in January jumped 48.2% year-on-year, as it shook off COVID disruptions in China. Revenue in January reached a record high, at T$660.4 billion ($22 billion), with operations returning to normal and shipments increasing at its Zhengzhou campus in China, a centre for iPhone production, the company said in a statement. Production of iPhones faced disruption ahead of Christmas and January's Lunar New Year holidays, after curbs to control COVID-19 prompted thousands of workers to leave Foxconn's factory lines in Zhengzhou.",5.0
2023-02-04 00:00:00 UTC,AAPL,"Average portfolio weight of all funds dedicated to US:AAPL is 3.6925%, a decrease of 2.1095%. The firm increased its portfolio allocation in AAPL by 5.91% over the last quarter. The firm increased its portfolio allocation in AAPL by 5.18% over the last quarter.",3.0
2023-02-03 00:00:00 UTC,AAPL,"I think we are in a fair game now.” Shares of AppleAAPL.O, the largest U.S. company by market value, rose 2.4%. Investors have been balancing hopeful signs that the economy could avoid a feared recession against concerns about how long the Fed will keep interest rates high to rein in inflation. Wall Street's main indexes have had a solid start to the year as tech and other stocks that struggled in 2022 have rebounded, fueled by hopes that the Fed's rate hikes would soon end and the economy might be able to navigate a soft landing.",4.0
2023-02-02 00:00:00 UTC,AAPL,"During its fiscal first quarter ended Dec. 31, Apple faced a wave of challenges that left Wall Street expecting lower sales. Cook told Reuters the iPad's strong performance stemmed from the launch of new models and the absence of supply constraints that had hindered sales of the device a year earlier. Technology publication The Information has reported that Apple plans to launch a mixed-reality headset that could retail for around $3,000 this year and is also working on a more affordable follow-up device.",3.0
2023-02-01 00:00:00 UTC,AAPL,"Looking at individual holdings, Apple Inc (AAPL) accounts for about 5.85% of total assets, followed by Microsoft Corp (MSFT) and Amazon Com Inc (AMZN). Click to get this free report iShares ESG Aware MSCI USA ETF (ESGU): ETF Research Reports Amazon.com, Inc. (AMZN) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Microsoft Corporation (MSFT) : Free Stock Analysis Report iShares ESG Aware MSCI EAFE ETF (ESGD): ETF Research Reports Vanguard ESG U.S. Stock ETF (ESGV): ETF Research Reports To read this article on Zacks.com click here. Launched on 12/01/2016, the iShares ESG Aware MSCI USA ETF (ESGU) is a smart beta exchange traded fund offering broad exposure to the Style Box - All Cap Growth category of the market.",3.0
2023-01-31 00:00:00 UTC,AAPL,"In addition to popular EV stocks, NVIDIA NVDA, Apple AAPL and Microsoft MSFT are among the top holdings in these ETFs. Click to get this free report Ford Motor Company (F) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Microsoft Corporation (MSFT) : Free Stock Analysis Report NVIDIA Corporation (NVDA) : Free Stock Analysis Report Global X Autonomous & Electric Vehicles ETF (DRIV): ETF Research Reports Tesla, Inc. (TSLA) : Free Stock Analysis Report KraneShares Electric Vehicles and Future Mobility Index ETF (KARS): ETF Research Reports iShares Self-Driving EV and Tech ETF (IDRV): ETF Research Reports Lucid Group, Inc. (LCID) : Free Stock Analysis Report Rivian Automotive, Inc. (RIVN) : Free Stock Analysis Report To read this article on Zacks.com click here. Tesla controls about 65% of the US EV market and remains years ahead of competitors, with vastly higher profit margins.",3.0
2023-01-30 00:00:00 UTC,AAPL,"A total of 107 S&P 500 firms are expected to report quarterly results in the busiest week of the earnings season, including heavyweight growth companies Apple Inc AAPL.O, Amazon.com Inc AMZN.O, Alphabet Inc GOOGL.O and Meta Platforms Inc META.O, each down between 1% to 2%. 0#FEDWATCH After a slew of layoffs by large-cap tech and financial firms through the month, investors will now keep an eye on the Labor Department's January nonfarm payrolls data expected on Friday. Tighter monetary policies have stood in the way of growth firms expanding their businesses, which have also been pressured for much of last year by high Treasury yields.",2.0
2023-01-29 00:00:00 UTC,AAPL,".N A string of high profile earnings reports are on tap globally, notably from Apple Inc AAPL.O, Amazon.com AMZN.O, Alphabet Inc GOOGL.O and Meta Platforms META.O, among others. TOKYO, Jan 30 (Reuters) - Japan's Nikkei index rose on Monday, tracking Wall Street's climb in the previous session, although the gains were capped by caution ahead of the Federal Reserve's meeting and domestic corporate earnings announcements. Investors are cautious and could sell stocks to book profits ahead of the Fed meeting, U.S. employment data as well as domestic corporate results.""",3.0
2023-01-28 00:00:00 UTC,AAPL,"That's part of what Deidre Woollard and Matt discuss in this episode, along with the fundamentals of REITs, how to spot a yield trap, and investment ideas in warehousing, retail, and a couple of ETFs. Matt Frankel: You mentioned that CoStar report where they said limited absorption of newly built units is driving up vacancies, that's generally at the higher end. In the 1970s, the average rate of construction of entry-level homes, which we generally define as under 1,400 squire feet, enough space for a new family and things like that, was about 418,000 per year in the United States.",5.0
2023-01-27 00:00:00 UTC,AAPL,"Looking at individual holdings, Apple Inc (AAPL) accounts for about 12.02% of total assets, followed by Microsoft Corp (MSFT) and Amazon.com Inc (AMZN). Click to get this free report Invesco S&P 500 Top 50 ETF (XLG): ETF Research Reports Amazon.com, Inc. (AMZN) : Free Stock Analysis Report Apple Inc. (AAPL) : Free Stock Analysis Report Microsoft Corporation (MSFT) : Free Stock Analysis Report SPDR S&P 500 ETF (SPY): ETF Research Reports iShares Core S&P 500 ETF (IVV): ETF Research Reports To read this article on Zacks.com click here. Launched on 05/04/2005, the Invesco S&P 500 Top 50 ETF (XLG) is a passively managed exchange traded fund designed to provide a broad exposure to the Large Cap Blend segment of the US equity market.",3.0
2023-01-26 00:00:00 UTC,AAPL,"Image Source: Zacks Investment Research Bottom Line Buybacks have been common in recent years, with titans such as Alphabet GOOGL, Apple AAPL, and Microsoft MSFT also regularly joining in on the fun. Click to get this free report Apple Inc. (AAPL) : Free Stock Analysis Report Microsoft Corporation (MSFT) : Free Stock Analysis Report Chevron Corporation (CVX) : Free Stock Analysis Report Agilent Technologies, Inc. (A) : Free Stock Analysis Report Kinder Morgan, Inc. (KMI) : Free Stock Analysis Report Alphabet Inc. (GOOGL) : Free Stock Analysis Report To read this article on Zacks.com click here. The recent surge in energy prices has benefitted the company in a big way; CVX reported free cash flow of a steep $12.3 billion in its latest quarter, good enough for a 16% sequential uptick and an 84% Y/Y increase.",4.0
2023-01-25 00:00:00 UTC,AAPL,"Apple (NASDAQ: AAPL) is the world's largest company, Warren Buffett's largest holding, and one of the most successful stocks of this millennium. In order to improve its products and maintain or expand its already-high margins, Apple has embarked on a new strategy: to design more and more of the semiconductors that will go into its smartphones, computers, and other electronic devices. In 2019, Apple bought the Intel unit that manufactures cellular modems -- the hardware components that connect cellphones with mobile cell towers.",4.0
2023-01-24 00:00:00 UTC,AAPL,"And the Justice Department sued it in 2020 over its payment to be the default search engine on Apple's Safari browser, among related issues, in a case due to go to trial this year. Now what The lawsuit is the latest headache for the company, coming just days after it said it would lay off 12,000 employees after profits declined and the stock price tumbled last year. Still, the lawsuit is more aggressive than observers had expected, and the Justice Department earlier rejected Alphabet's offer to spin off the ad tech business into a separate subsidiary.",2.0
2023-01-23 00:00:00 UTC,AAPL,"Motley Fool senior analyst John Rotonti caught up with Timmer to learn what history can teach us about this market cycle and sectors where there may be some opportunity for investors. Then around 10 years ago, the current phenomenon started and it never reached bubble levels, like the PE of Apple never went to 100, but relative to the rest of the market, the performance looked very similar. They are smaller companies that really specialize in niche markets, and so that makes for growing switching costs over time ultimately gives them a little pricing power and gross retention rates of greater than 95 percent in many cases.",3.0
2023-01-22 00:00:00 UTC,AAPL,"And Apple (NASDAQ: AAPL) accounts for 42% of Berkshire's invested assets. Today, Berkshire's holdings have expanded into sectors Buffett would never have touched ten or twenty years ago, like video game studios and microchip makers. The iPhone maker's portion of the Berkshire collection is so large, I wouldn't be surprised to see Buffett's team taking some of their Apple profits off the table to redeploy it in other ideas.",3.0
2023-01-21 00:00:00 UTC,AAPL,"Here's why they like Apple (NASDAQ: AAPL), Kroger (NYSE: KR), and RH (NYSE: RH). However, Berkshire Hathaway began buying Apple in 2016, and the Oracle of Omaha has fully embraced the iPhone maker, calling it ""probably the best business"" in the world. Apple has become Berkshire's largest holding, representing close to half of its stock portfolio as of the end of the third quarter, and it's easy to see why Buffett has become a big fan of the tech giant.",4.0
2023-01-20 00:00:00 UTC,AAPL,"Apple: 48.13% of invested assets If you thought Buffett's investment portfolio at Berkshire Hathaway was heavily concentrated in tech stock Apple (NASDAQ: AAPL), wait until you get a closer look at his hidden portfolio via NEAM. Thanks to the acquisition of reinsurance giant General Re 25 years ago, Buffett's company also owns specialty investment firm New England Asset Management (NEAM). The reason Warren Buffett and his team love bank stocks so much is because they're perfectly positioned to take advantage of long periods of U.S. economic expansion.",3.0
